id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status
319,4800.0,RENT,55000.0,17.8,0.2149,0,5618,UNDER_FORTY,0
320,6075.0,RENT,29000.0,10.06,0.158,0,8114,UNDER_FORTY,0
321,16000.0,RENT,68800.0,22.31,0.1311,0,6988,OVER_FORTY,0
322,11500.0,MORTGAGE,50000.0,4.99,0.1409,0,5465,UNDER_FORTY,0
323,9500.0,MORTGAGE,35000.0,10.27,0.1727,0,11493,UNDER_FORTY,1
324,10000.0,MORTGAGE,60000.0,17.48,0.1875,0,9149,UNDER_FORTY,0
325,3250.0,RENT,36000.0,23.5,0.1905,0,11644,UNDER_FORTY,0
326,8250.0,MORTGAGE,45000.0,17.98,0.1114,0,6105,UNDER_FORTY,0
327,3000.0,RENT,53000.0,29.48,0.1849,0,6500,UNDER_FORTY,0
328,15000.0,OWN,71000.0,25.2,0.1629,0,10702,OVER_FORTY,0
329,8400.0,RENT,140000.0,19.92,0.1531,0,9787,UNDER_FORTY,0
330,3300.0,MORTGAGE,42000.0,8.28,0.158,0,10671,UNDER_FORTY,0
331,10000.0,RENT,34000.0,13.98,0.1727,0,6684,OVER_FORTY,0
332,5600.0,MORTGAGE,42000.0,7.71,0.1311,0,5223,UNDER_FORTY,1
333,8500.0,OWN,66000.0,13.34,0.1629,0,9818,OVER_FORTY,0
334,15000.0,RENT,85168.08,14.5,0.089,0,6380,UNDER_FORTY,0
335,4000.0,MORTGAGE,95000.0,23.99,0.1433,0,7200,OVER_FORTY,0
336,15000.0,RENT,52000.0,17.22,0.1311,0,8084,UNDER_FORTY,0
337,16000.0,RENT,65000.0,10.5,0.1875,0,6623,UNDER_FORTY,0
338,28000.0,MORTGAGE,110000.0,7.71,0.089,0,6074,UNDER_FORTY,0
339,12600.0,MORTGAGE,90000.0,19.74,0.0762,0,13348,UNDER_FORTY,0
340,7200.0,MORTGAGE,45000.0,20.67,0.1727,0,11156,UNDER_FORTY,0
341,6000.0,MORTGAGE,90000.0,7.84,0.1433,0,9453,OVER_FORTY,0
342,35000.0,MORTGAGE,150000.0,2.88,0.1433,0,6896,OVER_FORTY,0
343,8000.0,RENT,30000.0,7.28,0.158,0,5496,OVER_FORTY,0
344,4000.0,RENT,44260.0,18.79,0.1433,0,7535,UNDER_FORTY,0
345,19500.0,OWN,75000.0,21.66,0.1777,0,6804,UNDER_FORTY,0
346,35000.0,MORTGAGE,145000.0,10.14,0.1629,0,11187,UNDER_FORTY,0
347,7925.0,OWN,58303.0,28.99,0.1114,0,9271,UNDER_FORTY,0
348,1800.0,RENT,23000.0,19.51,0.2198,0,7627,UNDER_FORTY,0
349,22000.0,MORTGAGE,75000.0,20.83,0.1433,0,7719,UNDER_FORTY,0
350,10000.0,RENT,37000.0,20.24,0.1629,0,10791,OVER_FORTY,0
351,15825.0,MORTGAGE,60000.0,12.48,0.1114,0,8844,UNDER_FORTY,0
352,6500.0,RENT,22300.0,15.9,0.1727,0,18158,UNDER_FORTY,1
353,9450.0,MORTGAGE,38196.0,25.01,0.1629,0,10883,UNDER_FORTY,1
354,8000.0,RENT,55000.0,5.59,0.1433,0,6684,UNDER_FORTY,0
355,35000.0,RENT,180000.0,29.29,0.1777,0,9848,UNDER_FORTY,1
356,4050.0,RENT,109272.0,28.72,0.1905,0,12770,OVER_FORTY,0
357,14000.0,OWN,94969.0,28.76,0.1114,0,7353,OVER_FORTY,0
358,10575.0,MORTGAGE,104000.0,28.56,0.1777,0,7596,OVER_FORTY,0
359,8000.0,MORTGAGE,55000.0,22.39,0.0603,0,7627,UNDER_FORTY,0
360,10000.0,MORTGAGE,55000.0,16.49,0.1114,0,8145,UNDER_FORTY,0
361,27400.0,MORTGAGE,101000.0,11.76,0.1629,0,6957,UNDER_FORTY,0
362,6000.0,MORTGAGE,87000.0,10.59,0.1433,0,10641,OVER_FORTY,0
363,9500.0,RENT,36000.0,32.3,0.1212,0,7961,UNDER_FORTY,0
364,35000.0,MORTGAGE,120000.0,17.7,0.1777,0,8326,OVER_FORTY,0
365,8000.0,MORTGAGE,42000.0,14.66,0.158,0,4797,UNDER_FORTY,0
366,28000.0,RENT,200000.0,19.17,0.158,0,9180,UNDER_FORTY,0
367,12950.0,MORTGAGE,110000.0,7.01,0.1114,0,8814,UNDER_FORTY,0
368,15000.0,MORTGAGE,125000.0,9.47,0.089,0,9757,UNDER_FORTY,0
369,6000.0,RENT,45000.0,8.07,0.158,0,6319,UNDER_FORTY,0
370,19500.0,RENT,65000.0,14.92,0.1409,0,6531,OVER_FORTY,0
371,10000.0,RENT,100000.0,19.6,0.1311,0,13501,UNDER_FORTY,0
372,4000.0,RENT,33000.0,3.96,0.21,0,5769,UNDER_FORTY,0
373,3500.0,RENT,41000.0,31.46,0.1972,0,8571,OVER_FORTY,1
374,9800.0,RENT,39896.0,21.67,0.158,0,5374,UNDER_FORTY,1
375,7375.0,RENT,58000.0,18.09,0.1531,0,8296,OVER_FORTY,0
376,16000.0,RENT,50000.0,14.32,0.1114,0,7749,UNDER_FORTY,0
377,8500.0,MORTGAGE,58000.0,24.21,0.1777,0,6835,UNDER_FORTY,1
378,10000.0,MORTGAGE,35000.0,20.33,0.158,0,10122,UNDER_FORTY,0
379,14400.0,MORTGAGE,60000.0,23.4,0.1212,0,5527,UNDER_FORTY,0
380,15000.0,RENT,85000.0,11.21,0.1905,0,7596,UNDER_FORTY,0
381,16000.0,RENT,45000.0,25.6,0.1875,0,4247,UNDER_FORTY,0
382,10000.0,MORTGAGE,72000.0,19.05,0.0603,0,9302,OVER_FORTY,0
383,8000.0,RENT,51250.0,21.26,0.1311,0,7230,UNDER_FORTY,0
384,24175.0,MORTGAGE,120000.0,9.09,0.1212,0,11493,UNDER_FORTY,0
385,5000.0,OWN,67000.0,15.35,0.1629,0,15297,UNDER_FORTY,0
386,20950.0,RENT,50000.0,27.84,0.1777,0,6043,UNDER_FORTY,0
387,11500.0,RENT,85000.0,17.11,0.1531,0,5769,UNDER_FORTY,1
388,7850.0,RENT,44000.0,29.53,0.1311,0,7657,UNDER_FORTY,1
389,14125.0,RENT,60000.0,13.88,0.1531,0,6653,OVER_FORTY,1
390,15000.0,OWN,79000.0,24.5,0.1016,0,8630,UNDER_FORTY,0
391,6000.0,RENT,25000.0,9.89,0.1972,0,7566,UNDER_FORTY,0
392,4950.0,RENT,18000.0,29.8,0.2295,0,5769,UNDER_FORTY,0
393,20000.0,RENT,88000.0,12.72,0.1212,0,5953,OVER_FORTY,0
394,9600.0,RENT,36067.0,26.35,0.1727,0,5677,UNDER_FORTY,1
395,28000.0,MORTGAGE,131000.0,12.49,0.1114,0,10883,OVER_FORTY,0
396,11500.0,RENT,35000.0,31.82,0.1311,0,5131,UNDER_FORTY,0
397,7200.0,RENT,45000.0,17.68,0.1531,0,6408,OVER_FORTY,0
398,8300.0,MORTGAGE,46000.0,20.01,0.1212,0,6773,UNDER_FORTY,1
399,12800.0,MORTGAGE,105000.0,23.77,0.079,0,8234,UNDER_FORTY,0
400,8875.0,MORTGAGE,35000.0,28.39,0.1849,0,9971,UNDER_FORTY,0
401,19200.0,RENT,55000.0,8.71,0.1905,0,6531,OVER_FORTY,0
402,6500.0,MORTGAGE,58000.0,11.83,0.089,0,4035,UNDER_FORTY,0
403,20000.0,MORTGAGE,55000.0,29.63,0.1114,0,6714,UNDER_FORTY,0
404,24000.0,OWN,115000.0,19.65,0.089,0,8661,OVER_FORTY,0
405,2500.0,MORTGAGE,131000.0,23.85,0.0762,0,7749,UNDER_FORTY,0
406,6250.0,RENT,58000.0,17.13,0.1727,0,6865,UNDER_FORTY,0
407,20000.0,RENT,80000.0,16.8,0.1212,0,7780,UNDER_FORTY,0
408,16475.0,RENT,37364.0,17.95,0.1849,0,9422,OVER_FORTY,0
409,6725.0,MORTGAGE,55000.0,18.7,0.089,0,7535,UNDER_FORTY,0
410,15000.0,MORTGAGE,118000.0,8.68,0.1212,0,5374,UNDER_FORTY,0
411,21000.0,MORTGAGE,150000.0,12.54,0.089,0,9483,UNDER_FORTY,0
412,15000.0,RENT,53000.0,17.57,0.1311,0,7018,OVER_FORTY,1
413,12000.0,MORTGAGE,110000.0,9.52,0.0603,0,5830,UNDER_FORTY,0
414,30000.0,RENT,185000.0,11.19,0.1212,0,7627,UNDER_FORTY,0
415,15850.0,MORTGAGE,50185.0,20.66,0.1114,0,10457,UNDER_FORTY,0
416,10000.0,RENT,65000.0,24.18,0.1311,0,16210,OVER_FORTY,0
417,15000.0,RENT,86000.0,14.62,0.1905,0,11644,UNDER_FORTY,1
418,5600.0,RENT,62000.0,21.43,0.1875,0,5708,UNDER_FORTY,0
419,35000.0,RENT,102000.0,19.51,0.1629,0,6804,UNDER_FORTY,0
420,2400.0,MORTGAGE,60000.0,9.76,0.0762,0,7383,UNDER_FORTY,0
421,6000.0,RENT,52000.0,8.88,0.1433,0,6896,UNDER_FORTY,0
422,24000.0,MORTGAGE,140000.0,19.29,0.079,0,7931,OVER_FORTY,0
423,8000.0,MORTGAGE,78000.0,24.45,0.1972,0,7900,OVER_FORTY,1
424,22750.0,RENT,52219.0,23.26,0.1212,0,9422,OVER_FORTY,0
425,28000.0,RENT,70000.0,12.18,0.1433,0,10853,UNDER_FORTY,0
426,21000.0,RENT,200000.0,0.36,0.0603,0,4797,UNDER_FORTY,0
427,15000.0,MORTGAGE,90000.0,17.49,0.1114,0,8114,OVER_FORTY,0
428,16000.0,MORTGAGE,82690.0,19.24,0.1016,0,9180,UNDER_FORTY,0
429,3400.0,RENT,54000.0,9.71,0.1409,0,5192,UNDER_FORTY,0
430,15000.0,RENT,49680.0,16.59,0.1212,0,7566,UNDER_FORTY,0
431,10000.0,MORTGAGE,60000.0,3.76,0.1311,0,4216,UNDER_FORTY,0
432,12000.0,MORTGAGE,42000.0,23.32,0.1433,0,4735,UNDER_FORTY,0
433,9600.0,MORTGAGE,96000.0,2.85,0.1016,0,14901,UNDER_FORTY,0
434,12000.0,MORTGAGE,72481.0,22.93,0.089,0,11218,OVER_FORTY,0
435,32350.0,MORTGAGE,72000.0,32.18,0.1531,0,11218,UNDER_FORTY,0
436,3000.0,RENT,60000.0,7.5,0.1777,0,7475,UNDER_FORTY,1
437,10800.0,MORTGAGE,103200.0,17.65,0.1311,0,8936,UNDER_FORTY,0
438,17625.0,RENT,40000.0,25.65,0.1212,0,5253,OVER_FORTY,1
439,20000.0,MORTGAGE,100000.0,18.46,0.1311,0,7931,UNDER_FORTY,0
440,12000.0,RENT,106000.0,5.3,0.1433,0,5739,OVER_FORTY,0
441,20500.0,RENT,47000.0,27.34,0.1531,0,8540,UNDER_FORTY,0
442,8500.0,RENT,40000.0,11.18,0.158,0,6196,UNDER_FORTY,0
443,15000.0,RENT,75400.0,14.16,0.089,0,5892,UNDER_FORTY,0
444,10000.0,RENT,90000.0,22.99,0.1629,0,7566,UNDER_FORTY,0
445,21000.0,RENT,89500.0,21.57,0.0762,0,8996,UNDER_FORTY,0
446,6000.0,RENT,45000.0,6.88,0.1531,0,3882,UNDER_FORTY,0
447,9600.0,RENT,50000.0,29.71,0.1972,0,5435,UNDER_FORTY,0
448,15000.0,RENT,62000.0,19.99,0.1409,0,7138,UNDER_FORTY,0
449,2000.0,RENT,45000.0,19.6,0.1531,0,7504,UNDER_FORTY,0
450,21000.0,MORTGAGE,134000.0,12.91,0.089,0,12375,OVER_FORTY,0
451,11500.0,OWN,35000.0,23.03,0.1849,0,9695,UNDER_FORTY,0
452,15000.0,RENT,60000.0,29.24,0.1114,0,6561,UNDER_FORTY,0
453,15000.0,RENT,150000.0,9.64,0.1114,0,8510,UNDER_FORTY,0
454,10000.0,RENT,50000.0,17.86,0.158,0,6957,UNDER_FORTY,0
455,12000.0,RENT,48300.0,17.37,0.089,0,13440,UNDER_FORTY,0
456,9000.0,RENT,66000.0,15.2,0.1531,0,6349,UNDER_FORTY,0
457,4500.0,MORTGAGE,31500.0,31.24,0.1849,0,8145,UNDER_FORTY,0
458,20000.0,MORTGAGE,178000.0,12.88,0.0762,0,8661,UNDER_FORTY,0
459,10000.0,RENT,117000.0,4.77,0.1311,0,6439,UNDER_FORTY,0
460,14000.0,MORTGAGE,95000.0,7.93,0.1016,0,7719,UNDER_FORTY,0
461,12175.0,OWN,35000.0,14.43,0.1727,0,6896,UNDER_FORTY,0
462,6000.0,RENT,39000.0,4.06,0.1905,0,6531,UNDER_FORTY,0
463,4200.0,RENT,70000.0,17.42,0.1311,0,7291,OVER_FORTY,0
464,8000.0,RENT,52000.0,22.41,0.1212,0,6319,OVER_FORTY,0
465,10000.0,RENT,65000.0,4.65,0.2049,0,7688,UNDER_FORTY,0
466,2000.0,MORTGAGE,40000.0,16.53,0.1727,0,14566,UNDER_FORTY,0
467,6250.0,RENT,50000.0,16.49,0.21,0,7900,OVER_FORTY,0
468,8000.0,MORTGAGE,46000.0,9.7,0.0603,0,9606,OVER_FORTY,0
469,11500.0,RENT,35000.0,23.1,0.1311,0,7841,UNDER_FORTY,0
470,15000.0,RENT,110000.0,11.48,0.089,0,6135,UNDER_FORTY,0
471,20000.0,RENT,77500.0,11.69,0.1727,0,9940,OVER_FORTY,0
472,20000.0,RENT,79000.0,7.0,0.1875,0,8084,OVER_FORTY,1
473,20000.0,MORTGAGE,176000.0,6.65,0.0603,0,10610,UNDER_FORTY,0
474,7000.0,RENT,175000.0,7.02,0.1629,0,12648,UNDER_FORTY,0
475,10000.0,MORTGAGE,140000.0,17.23,0.089,0,8326,UNDER_FORTY,0
476,15000.0,MORTGAGE,78474.0,11.79,0.1114,0,12102,UNDER_FORTY,0
477,15000.0,MORTGAGE,81752.0,18.85,0.1114,0,10091,UNDER_FORTY,0
478,6000.0,RENT,76000.0,11.37,0.1972,0,7688,UNDER_FORTY,0
479,7025.0,RENT,25000.0,24.77,0.1531,0,6349,UNDER_FORTY,0
480,18000.0,RENT,65000.0,7.99,0.1629,0,5861,UNDER_FORTY,0
481,14075.0,MORTGAGE,65000.0,8.92,0.1114,0,5192,UNDER_FORTY,0
482,12000.0,MORTGAGE,84000.0,13.26,0.089,0,8814,OVER_FORTY,0
483,20000.0,RENT,91500.0,29.0,0.1114,0,6531,UNDER_FORTY,0
484,19550.0,RENT,78000.0,13.52,0.1114,0,7353,UNDER_FORTY,0
485,7000.0,MORTGAGE,27000.0,34.27,0.1777,0,7383,UNDER_FORTY,0
486,9500.0,MORTGAGE,85000.0,21.73,0.089,0,13989,OVER_FORTY,0
487,35000.0,RENT,130000.0,9.99,0.1727,0,7383,UNDER_FORTY,0
488,8000.0,MORTGAGE,125000.0,13.05,0.1212,0,7657,OVER_FORTY,0
489,24000.0,MORTGAGE,66000.0,24.34,0.089,0,9848,UNDER_FORTY,0
490,7800.0,RENT,50000.0,8.87,0.1114,0,5465,UNDER_FORTY,0
491,5000.0,RENT,53000.0,21.37,0.1972,0,12071,UNDER_FORTY,1
492,12500.0,RENT,40000.0,27.6,0.1212,0,9118,OVER_FORTY,1
493,12800.0,RENT,60000.0,23.28,0.1531,0,5557,UNDER_FORTY,0
494,26500.0,MORTGAGE,62244.0,29.36,0.1777,0,9422,UNDER_FORTY,0
495,4000.0,RENT,28000.0,9.69,0.1875,0,4919,UNDER_FORTY,1
496,10000.0,MORTGAGE,88000.0,12.27,0.1212,0,7261,UNDER_FORTY,0
497,21000.0,MORTGAGE,80000.0,30.08,0.089,0,9910,UNDER_FORTY,0
498,15000.0,MORTGAGE,100000.0,4.75,0.1016,0,7596,UNDER_FORTY,0
499,11000.0,RENT,41545.0,13.17,0.1409,0,7018,UNDER_FORTY,0
500,5000.0,RENT,75000.0,12.03,0.158,0,7383,UNDER_FORTY,0
501,5000.0,OWN,17280.0,12.85,0.1972,0,7535,UNDER_FORTY,1
502,20000.0,RENT,110000.0,17.07,0.089,0,8905,OVER_FORTY,0
503,12000.0,MORTGAGE,104000.0,6.42,0.1114,0,6745,UNDER_FORTY,0
504,21000.0,MORTGAGE,121392.0,19.53,0.0662,0,9027,OVER_FORTY,0
505,5950.0,RENT,110000.0,19.08,0.089,0,8599,OVER_FORTY,0
506,18000.0,RENT,40000.0,34.05,0.1212,0,8022,UNDER_FORTY,0
507,20000.0,MORTGAGE,65000.0,12.78,0.1114,0,8357,UNDER_FORTY,0
508,35000.0,MORTGAGE,130000.0,22.98,0.1212,0,13471,UNDER_FORTY,0
509,19500.0,RENT,55000.0,26.25,0.1311,0,5404,UNDER_FORTY,0
510,25975.0,MORTGAGE,58500.0,24.76,0.1849,0,6592,UNDER_FORTY,0
511,18000.0,RENT,64000.0,19.74,0.1875,0,5800,OVER_FORTY,0
512,12000.0,RENT,50000.0,29.14,0.158,0,7596,UNDER_FORTY,1
513,20000.0,MORTGAGE,95000.0,13.54,0.0603,0,7657,OVER_FORTY,0
514,9575.0,RENT,83598.0,9.04,0.1114,0,7810,UNDER_FORTY,0
515,11900.0,MORTGAGE,74400.0,16.9,0.1212,0,6773,UNDER_FORTY,0
516,5675.0,RENT,30000.0,8.76,0.1629,0,4339,UNDER_FORTY,0
517,12000.0,RENT,102000.0,17.59,0.1849,0,10457,UNDER_FORTY,0
518,1000.0,MORTGAGE,36000.0,14.03,0.2363,0,7444,UNDER_FORTY,0
519,13500.0,MORTGAGE,220000.0,4.43,0.1114,0,7900,UNDER_FORTY,0
520,35000.0,RENT,104500.0,28.55,0.158,1,6926,UNDER_FORTY,0
521,12000.0,MORTGAGE,93000.0,8.74,0.089,0,9483,OVER_FORTY,0
522,2800.0,MORTGAGE,32000.0,17.03,0.1727,0,11887,OVER_FORTY,0
523,11000.0,MORTGAGE,60000.0,12.82,0.1531,0,9057,OVER_FORTY,0
524,9600.0,MORTGAGE,85000.0,13.45,0.1433,0,9514,UNDER_FORTY,0
525,6000.0,RENT,44200.0,15.18,0.1777,0,12344,UNDER_FORTY,0
526,24000.0,MORTGAGE,155000.0,20.89,0.079,0,10244,OVER_FORTY,0
527,3600.0,MORTGAGE,77600.0,17.4,0.1531,0,6988,UNDER_FORTY,0
528,25000.0,MORTGAGE,140000.0,11.19,0.1905,0,14627,OVER_FORTY,0
529,20000.0,MORTGAGE,136000.0,6.44,0.0762,0,11067,UNDER_FORTY,0
530,25000.0,RENT,77964.0,21.46,0.1905,0,6865,UNDER_FORTY,1
531,6000.0,MORTGAGE,188000.0,9.04,0.089,0,9271,OVER_FORTY,0
532,10000.0,RENT,30000.0,18.12,0.1875,0,4674,UNDER_FORTY,0
533,20000.0,RENT,57000.0,27.87,0.1629,0,7079,UNDER_FORTY,1
534,13300.0,MORTGAGE,70000.0,5.25,0.1311,0,6653,UNDER_FORTY,0
535,10000.0,RENT,38000.0,9.98,0.1777,0,6745,UNDER_FORTY,0
536,5000.0,RENT,64500.0,5.42,0.158,0,4308,UNDER_FORTY,0
537,10000.0,RENT,29000.0,6.5,0.1433,0,5343,UNDER_FORTY,0
538,15000.0,RENT,82000.0,14.43,0.079,0,7566,UNDER_FORTY,0
539,3000.0,RENT,62450.0,6.67,0.1849,0,5404,OVER_FORTY,0
540,18200.0,RENT,55000.0,6.66,0.1212,0,5830,UNDER_FORTY,0
541,20000.0,MORTGAGE,140000.0,10.92,0.0662,0,11097,UNDER_FORTY,0
542,4950.0,RENT,45953.0,14.91,0.1849,0,6408,UNDER_FORTY,1
543,12000.0,RENT,44000.0,3.33,0.1531,0,7414,OVER_FORTY,0
544,8000.0,RENT,50000.0,12.36,0.1727,0,4705,UNDER_FORTY,0
545,8000.0,RENT,50000.0,16.48,0.1311,0,7169,UNDER_FORTY,0
546,18000.0,RENT,110000.0,20.79,0.1114,0,9879,UNDER_FORTY,0
547,12000.0,MORTGAGE,68000.0,23.8,0.1875,0,7596,UNDER_FORTY,0
548,4000.0,RENT,23000.0,25.1,0.1727,0,7079,UNDER_FORTY,0
549,5000.0,RENT,45000.0,20.83,0.089,0,7535,UNDER_FORTY,0
550,21725.0,MORTGAGE,92868.0,26.99,0.079,0,12923,UNDER_FORTY,0
551,10500.0,MORTGAGE,118000.0,25.23,0.1114,0,9787,UNDER_FORTY,0
552,15000.0,RENT,38000.0,34.58,0.1114,0,6043,UNDER_FORTY,0
553,20000.0,MORTGAGE,77000.0,11.43,0.0603,0,9057,OVER_FORTY,0
554,5000.0,RENT,84480.0,14.87,0.089,0,9422,OVER_FORTY,0
555,5500.0,RENT,60000.0,4.49,0.1727,0,9667,UNDER_FORTY,0
556,1600.0,RENT,28000.0,16.16,0.1875,0,7414,OVER_FORTY,0
557,25200.0,MORTGAGE,111000.0,17.75,0.1727,0,7475,UNDER_FORTY,1
558,2400.0,OWN,52000.0,18.72,0.1629,0,9027,OVER_FORTY,0
559,4950.0,RENT,20100.0,11.0,0.1433,0,4369,UNDER_FORTY,0
560,10000.0,RENT,94464.0,11.95,0.1849,0,7566,OVER_FORTY,0
561,11500.0,RENT,62400.0,17.19,0.1727,0,6835,UNDER_FORTY,0
562,10000.0,RENT,50000.0,16.82,0.1905,0,8022,OVER_FORTY,1
563,10000.0,MORTGAGE,58000.0,14.52,0.0662,0,6988,UNDER_FORTY,0
564,3500.0,MORTGAGE,55000.0,19.2,0.1311,0,13471,UNDER_FORTY,0
565,3800.0,MORTGAGE,52000.0,15.74,0.158,0,12193,OVER_FORTY,0
566,20000.0,RENT,145000.0,11.46,0.1114,0,11674,UNDER_FORTY,0
567,11200.0,MORTGAGE,33900.0,5.63,0.1311,0,6408,UNDER_FORTY,0
568,8325.0,MORTGAGE,25000.0,33.84,0.1433,0,6653,UNDER_FORTY,0
569,9450.0,RENT,70000.0,13.36,0.1114,0,5953,UNDER_FORTY,0
570,8000.0,MORTGAGE,45000.0,10.27,0.1727,0,9695,UNDER_FORTY,0
571,24000.0,MORTGAGE,126000.0,7.89,0.1212,0,13958,OVER_FORTY,0
572,18075.0,MORTGAGE,41000.0,20.9,0.1629,0,11279,UNDER_FORTY,1
573,12000.0,RENT,64120.0,19.56,0.1531,0,13044,UNDER_FORTY,0
574,9600.0,RENT,50000.0,11.95,0.158,0,8084,UNDER_FORTY,0
575,24250.0,MORTGAGE,110000.0,2.11,0.089,0,7596,UNDER_FORTY,0
576,10000.0,MORTGAGE,46548.0,16.89,0.1875,0,9361,UNDER_FORTY,0
577,20000.0,MORTGAGE,76000.0,18.75,0.0762,0,7261,UNDER_FORTY,0
578,12700.0,RENT,50000.0,9.14,0.1531,0,7230,UNDER_FORTY,0
579,21000.0,MORTGAGE,95000.0,22.71,0.089,0,8479,UNDER_FORTY,0
580,15000.0,RENT,45000.0,10.59,0.1849,0,5312,UNDER_FORTY,0
581,14000.0,MORTGAGE,40000.0,13.5,0.1433,0,9088,UNDER_FORTY,0
582,18000.0,MORTGAGE,90000.0,24.5,0.1016,0,8936,OVER_FORTY,0
583,17000.0,MORTGAGE,88000.0,19.54,0.1311,0,7110,OVER_FORTY,0
584,7000.0,RENT,29000.0,33.52,0.1531,0,5009,UNDER_FORTY,0
585,12250.0,OWN,35000.0,22.35,0.1727,0,8599,UNDER_FORTY,1
586,35000.0,RENT,114999.0,18.73,0.1849,0,6835,UNDER_FORTY,1
587,11500.0,RENT,33000.0,33.64,0.1727,0,10152,UNDER_FORTY,1
588,9600.0,RENT,90000.0,27.12,0.1629,0,6623,UNDER_FORTY,0
589,10000.0,MORTGAGE,48000.0,6.08,0.1212,0,10275,OVER_FORTY,0
590,16000.0,RENT,49000.0,20.2,0.1212,0,12832,OVER_FORTY,0
591,11700.0,RENT,35036.16,10.96,0.1629,0,4431,UNDER_FORTY,0
592,10625.0,RENT,52000.0,11.96,0.1531,0,7200,UNDER_FORTY,0
593,18000.0,RENT,90000.0,24.61,0.2198,0,12467,UNDER_FORTY,0
594,20000.0,OWN,64000.0,27.59,0.1727,0,6926,UNDER_FORTY,0
595,15000.0,MORTGAGE,68000.0,9.83,0.1114,0,7110,UNDER_FORTY,0
596,7500.0,RENT,80000.0,9.36,0.089,0,11493,OVER_FORTY,1
597,18225.0,RENT,150000.0,2.28,0.1875,0,10732,UNDER_FORTY,0
598,18000.0,RENT,115000.0,19.71,0.1433,0,6865,UNDER_FORTY,0
599,8400.0,RENT,120000.0,29.56,0.1212,0,10457,OVER_FORTY,0
600,5000.0,RENT,37000.0,13.18,0.1212,0,5223,UNDER_FORTY,0
601,11000.0,OWN,45000.0,8.08,0.1531,0,5649,UNDER_FORTY,0
602,18000.0,RENT,45000.0,21.63,0.1777,0,5953,UNDER_FORTY,0
603,14000.0,OWN,52000.0,26.31,0.1114,0,11644,OVER_FORTY,1
604,16000.0,RENT,73700.0,23.14,0.1016,0,12163,OVER_FORTY,0
605,7000.0,RENT,43000.0,14.15,0.1727,0,4582,UNDER_FORTY,0
606,12000.0,MORTGAGE,100000.0,20.06,0.0762,0,5162,UNDER_FORTY,0
607,18000.0,MORTGAGE,56000.0,23.61,0.1905,0,6804,UNDER_FORTY,0
608,15000.0,RENT,73000.0,18.43,0.089,0,10152,OVER_FORTY,0
609,11500.0,RENT,100000.0,0.3,0.1212,0,4157,UNDER_FORTY,0
610,30000.0,OWN,127640.84,8.22,0.089,0,12040,UNDER_FORTY,0
611,10000.0,RENT,41000.0,24.47,0.1727,0,7992,UNDER_FORTY,0
612,24600.0,RENT,94000.0,16.35,0.0603,0,8145,OVER_FORTY,0
613,7600.0,MORTGAGE,46950.0,5.32,0.1114,0,7353,UNDER_FORTY,0
614,15000.0,MORTGAGE,45000.0,9.97,0.0762,0,8752,UNDER_FORTY,0
615,12375.0,MORTGAGE,90000.0,25.35,0.1114,0,5892,UNDER_FORTY,0
616,28000.0,MORTGAGE,90000.0,25.24,0.0762,0,9848,UNDER_FORTY,0
617,25000.0,MORTGAGE,86000.0,33.43,0.1016,0,9057,OVER_FORTY,0
618,21200.0,RENT,60000.0,14.31,0.1972,0,8510,OVER_FORTY,1
619,12000.0,RENT,57817.0,15.57,0.1114,0,7169,OVER_FORTY,0
620,18250.0,RENT,41496.0,23.71,0.1016,0,5892,UNDER_FORTY,0
621,28000.0,MORTGAGE,125000.0,3.29,0.079,0,9422,UNDER_FORTY,0
622,5400.0,MORTGAGE,62000.0,18.7,0.1875,0,10853,OVER_FORTY,0
623,12375.0,RENT,50000.0,4.7,0.1114,0,5708,UNDER_FORTY,0
624,20000.0,MORTGAGE,75000.0,9.66,0.1311,0,15085,UNDER_FORTY,0
625,20000.0,MORTGAGE,80000.0,20.58,0.1311,0,5677,UNDER_FORTY,0
626,20000.0,MORTGAGE,125000.0,12.12,0.1777,0,12283,OVER_FORTY,0
627,5500.0,MORTGAGE,74000.0,34.62,0.1311,0,6014,UNDER_FORTY,0
628,6000.0,RENT,55000.0,10.84,0.158,0,7992,UNDER_FORTY,1
629,18000.0,RENT,85000.0,14.99,0.089,0,10091,UNDER_FORTY,0
630,2800.0,RENT,13000.0,14.12,0.21,0,6623,UNDER_FORTY,0
631,1200.0,MORTGAGE,81000.0,13.0,0.079,0,7200,UNDER_FORTY,0
632,23325.0,RENT,52000.0,34.62,0.1727,0,8936,OVER_FORTY,0
633,8400.0,RENT,80000.0,16.2,0.1311,0,9271,UNDER_FORTY,1
634,20000.0,RENT,63000.0,34.28,0.1727,0,14443,UNDER_FORTY,0
635,25000.0,MORTGAGE,90000.0,23.3,0.089,0,8844,UNDER_FORTY,0
636,10000.0,RENT,103982.0,14.16,0.1311,0,8965,OVER_FORTY,0
637,6400.0,MORTGAGE,170000.0,9.41,0.0762,0,9667,OVER_FORTY,0
638,3000.0,RENT,23000.0,21.76,0.1905,0,5312,UNDER_FORTY,0
639,10000.0,MORTGAGE,70000.0,4.71,0.1311,0,11674,UNDER_FORTY,0
640,20000.0,MORTGAGE,110000.0,12.44,0.089,0,8053,UNDER_FORTY,0
